Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Vehicle_Type,multiple_deliveries,Festival,City,Time_taken,Delivery_distance
JAPRES13DEL01 ,25,4.7,26.846156,75.8023,26.956156,75.9123,25-03-2022,19:40:00,19:55:00,Stormy,Jam ,1,Drinks ,motorcycle ,0,No ,Metropolitian ,20,0.15556349186103965
SURRES14DEL01 ,30,5.0,21.157729,72.768726,21.197729,72.808726,30-03-2022,14:50:00,15:05:00,Fog,High ,1,Snack ,motorcycle ,1,No ,Metropolitian ,28,0.05656854249491757
BANGRES12DEL02 ,25,4.8,12.939496,77.625999,13.069496,77.755999,29-03-2022,17:45:00,18:00:00,Fog,Medium ,2,Drinks ,scooter ,0,No ,Metropolitian ,30,0.1838477631085085
COIMBRES09DEL03 ,26,4.7,11.008638,76.984311,11.098638,77.074311,06-04-2022,22:20:00,22:35:00,Stormy,Low ,2,Snack ,scooter ,0,No ,Metropolitian ,14,0.12727922061357083
COIMBRES02DEL01 ,30,4.6,11.022477,76.995667,11.062477,77.035667,21-03-2022,14:25:00,14:30:00,Windy,High ,2,Snack ,motorcycle ,1,No ,Urban ,30,0.05656854249492762
AGRRES07DEL02 ,31,4.3,27.160934,78.044095,27.180934,78.064095,11-02-2022,09:30:00,09:45:00,Windy,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,25,0.028284271247458786
INDORES08DEL02 ,33,4.8,22.725748,75.898497,22.805747,75.978497,18-03-2022,23:35:00,23:45:00,Sunny,Low ,1,Buffet ,motorcycle ,0,No ,Metropolitian ,28,0.11313637788527552
MUMRES19DEL03 ,20,5.0,19.131141,72.813074,19.19114,72.873074,15-03-2022,23:15:00,23:20:00,Sunny,Low ,1,Drinks ,scooter ,0,No ,Metropolitian ,17,0.0848521066385533
MYSRES11DEL02 ,36,4.3,12.323225,76.630028,12.453225,76.760028,20-03-2022,19:45:00,20:00:00,Windy,Jam ,1,Special Drinks,scooter ,1,No ,Urban ,33,0.1838477631085085
PUNERES04DEL03 ,20,4.9,18.51421,73.838429,18.60421,73.928429,18-03-2022,17:15:00,17:30:00,Sandstorms,Medium ,0,Special Drinks,motorcycle ,1,No ,Metropolitian ,36,0.12727922061357083
MYSRES07DEL03 ,40,3.0,-12.325461,-76.632278,12.385461,76.692278,03-03-2022,NaN ,22:45:00,Rainny,Low ,3,Buffet ,scooter ,4,No ,Metropolitian ,16,155.30308798825354
AGRRES02DEL03 ,38,4.1,0.0,0.0,0.09,0.09,16-02-2022,20:15:00,20:25:00,Sandstorms,Jam ,2,Special Drinks,scooter ,2,No ,Metropolitian ,38,0.12727922061357855
VADRES06DEL03 ,37,4.7,22.31279,73.170283,22.37279,73.230283,11-03-2022,21:10:00,21:20:00,Cloudy,Jam ,0,Meal ,motorcycle ,0,No ,Metropolitian ,25,0.0848528137423864
JAPRES05DEL01 ,28,5.0,26.905287,75.794592,27.015287,75.904592,06-04-2022,19:55:00,20:00:00,Fog,Jam ,2,Special Drinks,scooter ,2,No ,Metropolitian ,40,0.15556349186103965
BANGRES15DEL02 ,39,3.5,12.975377,77.696664,13.055377,77.776664,16-03-2022,22:15:00,22:20:00,Cloudy,Low ,2,Special Drinks,motorcycle ,0,No ,Urban ,32,0.11313708498984645
HYDRES03DEL02 ,31,4.0,17.422819,78.449578,17.502819,78.529578,06-04-2022,21:25:00,21:40:00,Cloudy,Jam ,1,Special Drinks,scooter ,0,No ,Metropolitian ,42,0.11313708498984519
HYDRES15DEL02 ,30,4.9,17.45971,78.368855,17.50971,78.418855,05-03-2022,23:50:00,23:55:00,Sunny,Low ,0,Snack ,motorcycle ,1,No ,Urban ,27,0.07071067811865074
KOLRES03DEL03 ,27,4.9,22.526461,88.364453,22.616461,88.454453,18-02-2022,21:25:00,21:35:00,Sandstorms,Jam ,2,Drinks ,motorcycle ,1,No ,Metropolitian ,25,0.12727922061358088
PUNERES11DEL02 ,30,4.9,18.533811,73.899315,18.583811,73.949315,17-03-2022,23:45:00,00:00:00,Sandstorms,Low ,2,Drinks ,motorcycle ,1,No ,Metropolitian ,24,0.07071067811865325
BANGRES08DEL02 ,29,4.5,12.906229,77.596791,13.036229,77.726791,18-03-2022,20:55:00,21:00:00,Cloudy,Jam ,2,Snack ,scooter ,1,No ,Urban ,30,0.18384776310850975
AGRRES11DEL02 ,35,4.5,27.163303,78.057044,27.293303,78.187044,18-02-2022,22:45:00,22:50:00,Windy,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,22,0.18384776310850096
INDORES01DEL02 ,34,4.9,22.695207,75.866059,22.715207,75.886059,01-04-2022,12:00:00,12:15:00,Windy,High ,0,Special Drinks,motorcycle ,0,No ,Metropolitian ,31,0.028284271247458786
COIMBRES17DEL02 ,37,4.8,11.026117,76.944652,11.106117,77.024652,02-03-2022,22:25:00,22:30:00,Stormy,Low ,2,Buffet ,scooter ,1,No ,Metropolitian ,16,0.11313708498984645
JAPRES08DEL03 ,34,4.9,26.910262,75.783013,26.940262,75.813013,26-03-2022,20:20:00,20:25:00,Sunny,Jam ,0,Meal ,motorcycle ,1,No ,Metropolitian ,25,0.04242640687119446
RANCHIRES03DEL02 ,31,4.9,0.0,0.0,0.02,0.02,07-03-2022,11:00:00,11:10:00,Cloudy,Low ,1,Buffet ,scooter ,0,No ,Metropolitian ,16,0.0282842712474619
HYDRES16DEL03 ,23,4.1,17.440827,78.393391,17.500827,78.453391,30-03-2022,20:55:00,21:00:00,Fog,Jam ,2,Special Drinks,electric_scooter ,1,No ,Metropolitian ,32,0.08485281374238891
INDORES05DEL02 ,29,4.7,22.727021,75.884167,22.777021,75.934167,01-04-2022,18:20:00,18:30:00,Sunny,Medium ,0,Snack ,motorcycle ,1,No ,Metropolitian ,20,0.07071067811865325
VADRES12DEL02 ,20,4.9,0.0,0.0,0.02,0.02,03-04-2022,08:10:00,08:20:00,Stormy,Low ,1,Meal ,motorcycle ,1,No ,Urban ,11,0.0282842712474619
PUNERES01DEL03 ,26,4.1,18.569156,73.774723,18.629156,73.834723,11-03-2022,23:00:00,23:15:00,Sandstorms,Low ,0,Meal ,motorcycle ,1,No ,Urban ,21,0.0848528137423864
RANCHIRES14DEL02 ,34,4.5,0.0,0.0,0.08,0.08,06-04-2022,19:35:00,19:40:00,Cloudy,Jam ,0,Special Drinks,motorcycle ,2,Yes ,Urban ,44,0.1131370849898476
AURGRES05DEL02 ,34,4.9,19.875522,75.367127,19.925522,75.417127,11-02-2022,23:15:00,23:30:00,Fog,Low ,1,Snack ,motorcycle ,1,No ,Metropolitian ,19,0.07071067811865325
PUNERES18DEL03 ,21,4.7,18.593481,73.785901,18.623481,73.815901,28-03-2022,19:10:00,19:15:00,Stormy,Jam ,2,Buffet ,scooter ,1,No ,Metropolitian ,11,0.04242640687119446
COIMBRES010DEL01 ,35,4.6,11.003008,76.97544,11.073009,77.04544,06-04-2022,23:20:00,23:30:00,Windy,Low ,0,Snack ,motorcycle ,1,No ,Urban ,23,0.0989956564754193
JAPRES02DEL01 ,20,4.7,26.914142,75.805704,27.024142,75.915704,12-03-2022,22:35:00,22:40:00,Stormy,Low ,2,Snack ,electric_scooter ,0,No ,Metropolitian ,12,0.15556349186104218
MUMRES20DEL02 ,24,4.1,19.103249,72.846749,19.233249,72.976749,29-03-2022,20:35:00,20:50:00,Cloudy,Jam ,2,Special Drinks,electric_scooter ,1,No ,Metropolitian ,39,0.18384776310849843
BANGRES12DEL01 ,25,4.5,12.939496,77.625999,12.979496,77.665999,15-03-2022,14:25:00,14:30:00,Windy,High ,1,Snack ,scooter ,1,No ,Urban ,16,0.05656854249492762
MUMRES06DEL03 ,22,4.8,19.055831,72.833984,19.085831,72.863984,19-03-2022,22:30:00,22:35:00,Cloudy,Low ,2,Drinks ,scooter ,1,No ,Urban ,17,0.042426406871191945
RANCHIRES01DEL03 ,38,4.7,23.416792,85.316842,23.506792,85.406842,14-03-2022,18:30:00,18:40:00,Windy,Medium ,1,Meal ,motorcycle ,0,No ,Urban ,24,0.12727922061358088
BANGRES11DEL01 ,29,4.3,12.934365,77.616155,12.974365,77.656155,30-03-2022,12:25:00,12:40:00,Cloudy,High ,1,Special Drinks,scooter ,1,No ,Urban ,33,0.05656854249491883
BANGRES08DEL01 ,24,4.8,12.906229,77.596791,13.016229,77.706791,29-03-2022,18:55:00,19:10:00,Sandstorms,Medium ,1,Snack ,scooter ,1,No ,Urban ,29,0.15556349186103965
DEHRES08DEL03 ,36,4.8,30.359722,78.067079,30.499722,78.207079,18-02-2022,17:40:00,17:55:00,Fog,Medium ,0,Special Drinks,motorcycle ,1,No ,Metropolitian ,42,0.19798989873222156
JAPRES20DEL02 ,31,4.7,26.956431,75.776649,27.006431,75.826649,09-03-2022,22:30:00,22:35:00,Windy,Low ,2,Buffet ,electric_scooter ,1,No ,Metropolitian ,28,0.07071067811865325
MYSRES19DEL03 ,20,4.8,12.334022,76.618203,12.364022,76.648203,09-03-2022,20:20:00,20:30:00,Fog,Jam ,1,Snack ,scooter ,1,No ,Metropolitian ,25,0.04242640687119446
BHPRES03DEL02 ,25,4.6,23.214294,77.435361,23.264294,77.485361,11-02-2022,18:20:00,18:25:00,Sunny,Medium ,1,Snack ,scooter ,0,No ,Metropolitian ,16,0.07071067811865325
BANGRES19DEL01 ,23,5.0,12.914264,77.6784,13.024264,77.7884,23-03-2022,23:55:00,00:05:00,Sandstorms,Low ,1,Meal ,scooter ,1,No ,Urban ,11,0.1555634918610409
JAPRES20DEL02 ,39,4.7,26.956431,75.776649,27.006431,75.826649,30-03-2022,18:00:00,18:15:00,Cloudy,Medium ,0,Special Drinks,motorcycle ,2,No ,Urban ,34,0.07071067811865325
MYSRES17DEL01 ,21,4.7,12.326356,76.619103,12.436356,76.729103,04-03-2022,18:50:00,19:05:00,Cloudy,Medium ,0,Special Drinks,motorcycle ,0,No ,Metropolitian ,35,0.15556349186103965
INDORES09DEL01 ,32,4.7,22.725835,75.887648,22.765835,75.927648,01-03-2022,16:10:00,16:15:00,Stormy,Medium ,2,Drinks ,scooter ,1,No ,Metropolitian ,25,0.05656854249492762
RANCHIRES11DEL02 ,36,4.9,23.359194,85.325447,23.489194,85.455447,25-03-2022,20:30:00,20:35:00,Sunny,Jam ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,15,0.183847763108511
COIMBRES15DEL01 ,38,4.8,11.006686,76.951736,11.076686,77.021736,02-03-2022,20:25:00,20:30:00,Cloudy,Jam ,1,Special Drinks,motorcycle ,3,No ,Metropolitian ,49,0.09899494936612209
BANGRES09DEL01 ,34,4.3,12.934179,77.615797,13.044179,77.725797,29-03-2022,18:15:00,18:25:00,Sandstorms,Medium ,0,Special Drinks,motorcycle ,1,No ,Metropolitian ,35,0.15556349186103965
SURRES04DEL01 ,23,2.5,21.173493,72.801953,21.283493,72.911953,20-03-2022,23:50:00,00:05:00,Sunny,Low ,1,Special Drinks,motorcycle ,1,No ,Metropolitian ,34,0.15556349186103965
MYSRES01DEL02 ,32,3.6,12.311072,76.654878,12.441072,76.784878,06-04-2022,20:25:00,20:30:00,Stormy,Jam ,2,Special Drinks,scooter ,1,No ,Urban ,39,0.18384776310850975
BANGRES16DEL01 ,31,4.8,13.029198,77.570997,13.039198,77.580997,21-03-2022,09:45:00,10:00:00,Fog,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,26,0.014142135623725625
MYSRES19DEL02 ,22,4.6,12.334022,76.618203,12.414022,76.698203,04-04-2022,19:25:00,19:40:00,Sunny,Jam ,2,Buffet ,motorcycle ,1,No ,Metropolitian ,11,0.1131370849898565
MYSRES11DEL02 ,34,3.9,12.323225,76.630028,12.403225,76.710028,10-03-2022,22:20:00,22:30:00,Cloudy,Low ,2,Special Drinks,electric_scooter ,1,No ,Metropolitian ,33,0.11313708498984645
RANCHIRES16DEL02 ,39,4.8,23.371292,85.327872,23.501292,85.457872,18-03-2022,21:35:00,21:40:00,Cloudy,Jam ,0,Special Drinks,motorcycle ,1,No ,Metropolitian ,47,0.18384776310849843
JAPRES07DEL02 ,21,5.0,26.766536,75.837333,26.846536,75.917333,10-03-2022,23:10:00,23:20:00,Cloudy,Low ,1,Buffet ,motorcycle ,0,No ,Metropolitian ,25,0.1131370849898477
HYDRES02DEL03 ,34,3.9,17.41233,78.449654,17.50233,78.539654,29-03-2022,23:10:00,23:15:00,Fog,Low ,2,Special Drinks,scooter ,1,No ,Metropolitian ,37,0.12727922061358088
MYSRES16DEL01 ,40,3.0,-12.316967,76.603067,12.326967,76.613067,15-03-2022,NaN ,12:00:00,Cloudy,High ,0,Snack ,motorcycle ,0,No ,Urban ,29,24.643936028896764
CHENRES02DEL02 ,28,4.9,13.086438,80.220672,13.166438,80.300672,02-03-2022,18:40:00,18:50:00,Windy,Medium ,1,Meal ,motorcycle ,1,No ,Metropolitian ,15,0.1131370849898565
SURRES18DEL01 ,34,4.9,21.149834,72.778666,21.159834,72.788666,21-03-2022,08:55:00,09:00:00,Windy,Low ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,20,0.014142135623735673
BANGRES02DEL02 ,21,4.7,12.970221,77.645396,13.100221,77.775396,23-03-2022,19:35:00,19:45:00,Sandstorms,Jam ,1,Meal ,motorcycle ,0,No ,Metropolitian ,29,0.18384776310849843
INDORES04DEL02 ,30,4.6,22.753659,75.903365,22.773659,75.923365,28-03-2022,11:50:00,12:05:00,Fog,High ,2,Snack ,electric_scooter ,1,No ,Urban ,30,0.028284271247468833
COIMBRES13DEL03 ,36,5.0,11.003669,76.976494,11.063669,77.036494,01-03-2022,22:45:00,22:55:00,Fog,Low ,2,Drinks ,scooter ,1,No ,Urban ,16,0.08485281374238766
PUNERES15DEL01 ,25,4.5,18.636215,73.751081,18.646215,73.761081,03-03-2022,08:20:00,08:30:00,Cloudy,Low ,0,Meal ,motorcycle ,0,No ,Urban ,24,0.014142135623735673
BANGRES010DEL01 ,38,4.3,12.933298,77.614293,13.043298,77.724293,02-03-2022,19:25:00,19:40:00,Sunny,Jam ,2,Special Drinks,scooter ,0,No ,Metropolitian ,31,0.15556349186103965
MUMRES16DEL01 ,24,5.0,19.120083,72.907385,19.160083,72.947385,03-04-2022,13:40:00,13:55:00,Sunny,High ,2,Drinks ,scooter ,0,No ,Urban ,12,0.05656854249491757
MYSRES14DEL03 ,31,4.0,0.0,0.0,0.06,0.06,21-03-2022,17:50:00,18:05:00,Sandstorms,Medium ,0,Special Drinks,motorcycle ,0,No ,Metropolitian ,34,0.08485281374238571
VADRES14DEL02 ,31,4.7,22.311603,73.165012,22.391603,73.245012,27-03-2022,18:40:00,18:45:00,Sunny,Medium ,2,Snack ,electric_scooter ,1,No ,Metropolitian ,29,0.11313708498984519
HYDRES13DEL01 ,27,4.6,17.431477,78.40035,17.501477,78.47035,02-04-2022,19:30:00,19:35:00,Sunny,Jam ,2,Drinks ,motorcycle ,0,No ,Metropolitian ,13,0.09899494936611203
BANGRES03DEL02 ,23,4.8,12.979166,77.640709,12.999166,77.660709,15-03-2022,10:35:00,10:45:00,Fog,Low ,1,Buffet ,motorcycle ,1,No ,Urban ,11,0.028284271247460042
RANCHIRES01DEL01 ,40,3.0,23.416792,85.316842,23.526792,85.426842,27-03-2022,NaN ,20:25:00,Rainny,Low ,3,Snack ,scooter ,0,No ,Metropolitian ,29,0.15556349186103965
BANGRES010DEL02 ,25,4.7,12.933298,77.614293,13.063298,77.744293,20-03-2022,17:50:00,17:55:00,Sandstorms,Medium ,2,Meal ,scooter ,1,No ,Urban ,23,0.18384776310849843
INDORES07DEL01 ,38,4.5,22.722634,75.886959,22.732634,75.896959,28-03-2022,08:15:00,08:20:00,Windy,Low ,2,Drinks ,electric_scooter ,0,No ,Metropolitian ,24,0.014142135623725625
COIMBRES03DEL02 ,32,4.8,11.025083,77.015393,11.105083,77.095393,27-03-2022,17:10:00,17:20:00,Sunny,Medium ,0,Drinks ,motorcycle ,0,No ,Urban ,26,0.11313708498984645
JAPRES16DEL01 ,22,4.3,26.849596,75.800512,26.919596,75.870512,18-03-2022,19:50:00,20:00:00,Stormy,Jam ,0,Special Drinks,motorcycle ,1,No ,Metropolitian ,36,0.09899494936612209
VADRES06DEL03 ,35,4.9,22.31279,73.170283,22.34279,73.200283,19-03-2022,20:30:00,20:45:00,Sandstorms,Jam ,2,Special Drinks,scooter ,1,No ,Metropolitian ,31,0.04242640687119446
MYSRES13DEL01 ,35,4.1,12.310972,76.659264,12.420972,76.769264,02-03-2022,17:20:00,17:35:00,Sandstorms,Medium ,0,Special Drinks,motorcycle ,1,No ,Metropolitian ,46,0.15556349186105095
ALHRES11DEL03 ,34,4.8,0.0,0.0,0.06,0.06,11-02-2022,18:40:00,18:50:00,Sunny,Medium ,1,Snack ,scooter ,0,No ,Metropolitian ,18,0.08485281374238571
PUNERES14DEL01 ,22,3.5,18.516216,73.842527,18.586216,73.912527,25-03-2022,23:40:00,23:50:00,Sunny,Low ,2,Special Drinks,motorcycle ,0,No ,Metropolitian ,33,0.09899494936611203
INDORES11DEL01 ,40,3.0,22.751234,75.88949,22.761234,75.89949,05-03-2022,NaN ,11:05:00,Windy,Low ,2,Buffet ,scooter ,1,No ,Metropolitian ,27,0.014142135623735673
BANGRES02DEL02 ,28,4.9,12.970221,77.645396,13.020221,77.695396,07-03-2022,17:20:00,17:25:00,Stormy,Medium ,2,Snack ,scooter ,1,No ,Metropolitian ,24,0.07071067811865199
RANCHIRES16DEL01 ,35,3.6,23.371292,85.327872,23.441292,85.397872,04-04-2022,22:20:00,22:35:00,Fog,Low ,2,Special Drinks,motorcycle ,0,No ,Urban ,34,0.09899494936612209
BHPRES15DEL03 ,38,4.8,23.234249,77.434007,23.294249,77.494007,11-02-2022,00:00:00,00:10:00,Fog,Low ,1,Meal ,scooter ,1,No ,Urban ,17,0.08485281374238891
MUMRES19DEL03 ,31,5.0,19.131141,72.813074,19.19114,72.873074,19-03-2022,22:55:00,23:00:00,Fog,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,28,0.0848521066385533
RANCHIRES14DEL01 ,40,3.0,0.0,0.0,0.01,0.01,01-03-2022,NaN ,10:45:00,Rainny,Low ,3,Meal ,electric_scooter ,0,No ,Metropolitian ,27,0.01414213562373095
ALHRES19DEL03 ,26,5.0,25.457116,81.859682,25.487116,81.889682,17-02-2022,22:10:00,22:25:00,Cloudy,Low ,1,Buffet ,scooter ,1,No ,Metropolitian ,10,0.04242640687118441
BANGRES16DEL01 ,36,4.4,13.029198,77.570997,13.139198,77.680997,16-03-2022,17:55:00,18:05:00,Cloudy,Medium ,1,Special Drinks,motorcycle ,1,No ,Urban ,31,0.1555634918610409
COIMBRES19DEL03 ,26,4.6,11.022298,76.998349,11.052298,77.028349,01-04-2022,19:30:00,19:45:00,Stormy,Jam ,0,Special Drinks,motorcycle ,1,No ,Metropolitian ,32,0.04242640687119446
LUDHRES010DEL03 ,38,4.1,30.89286,75.822199,31.03286,75.962199,14-02-2022,20:45:00,20:50:00,Fog,Jam ,2,Special Drinks,scooter ,1,No ,Rural ,41,0.1979898987322341
JAPRES03DEL03 ,25,4.3,26.913483,75.803139,27.003483,75.893139,08-03-2022,18:30:00,18:35:00,Cloudy,Medium ,2,Special Drinks,scooter ,0,No ,Metropolitian ,37,0.12727922061358088
BANGRES04DEL01 ,25,5.0,12.98041,77.640489,12.99041,77.650489,17-03-2022,12:00:00,12:10:00,Cloudy,High ,1,Special Drinks,scooter ,1,No ,Urban ,32,0.014142135623725625
ALHRES09DEL02 ,30,4.7,0.0,0.0,0.08,0.08,14-02-2022,17:25:00,17:35:00,Sandstorms,Medium ,2,Meal ,motorcycle ,0,No ,Urban ,24,0.1131370849898476
CHENRES06DEL03 ,40,3.0,13.054347,80.257221,13.084347,80.287221,05-04-2022,20:25:00,20:30:00,Cloudy,Jam ,1,Snack ,motorcycle ,1,No ,Metropolitian ,24,0.0424264068711932
MUMRES16DEL02 ,40,3.0,19.120083,72.907385,19.170083,72.957385,11-03-2022,NaN ,18:35:00,Fog,Medium ,2,Snack ,scooter ,1,No ,Metropolitian ,17,0.07071067811865325
CHENRES09DEL02 ,33,4.2,13.044694,80.26147,13.064694,80.28147,30-03-2022,11:45:00,11:55:00,Cloudy,High ,2,Special Drinks,scooter ,1,No ,Metropolitian ,39,0.028284271247458786
COIMBRES02DEL02 ,39,4.9,11.022477,76.995667,11.102477,77.075667,04-04-2022,17:25:00,17:30:00,Stormy,Medium ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,26,0.11313708498984645
MYSRES05DEL03 ,34,4.5,12.323978,76.627961,12.353978,76.657961,03-04-2022,20:40:00,20:45:00,Sandstorms,Jam ,2,Snack ,motorcycle ,0,No ,Metropolitian ,28,0.0424264068711932
HYDRES02DEL03 ,37,4.2,17.41233,78.449654,17.44233,78.479654,19-03-2022,22:15:00,22:30:00,Windy,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,30,0.042426406871191945
JAPRES18DEL03 ,36,4.8,26.913987,75.752891,26.943987,75.782891,13-03-2022,23:10:00,23:20:00,Cloudy,Low ,0,Meal ,motorcycle ,1,No ,Urban ,20,0.04242640687119446
PUNERES02DEL01 ,29,4.9,18.55144,73.804855,18.62144,73.874855,20-03-2022,19:40:00,19:55:00,Fog,Jam ,0,Special Drinks,motorcycle ,2,No ,Metropolitian ,45,0.09899494936611203
SURRES01DEL01 ,30,4.4,21.186438,72.794115,21.296438,72.904115,02-04-2022,22:10:00,22:25:00,Fog,Low ,2,Special Drinks,electric_scooter ,1,No ,Metropolitian ,35,0.15556349186103965
VADRES11DEL01 ,32,5.0,22.308096,73.167753,22.378096,73.237753,27-03-2022,21:00:00,21:15:00,Windy,Jam ,0,Special Drinks,motorcycle ,1,No ,Metropolitian ,43,0.09899494936611203
PUNERES010DEL01 ,21,4.8,18.539299,73.897902,18.609299,73.967902,23-03-2022,22:35:00,22:45:00,Stormy,Low ,1,Meal ,motorcycle ,1,No ,Urban ,13,0.09899494936611203
BANGRES06DEL02 ,24,4.2,12.979096,77.640625,13.109096,77.770625,20-03-2022,18:30:00,18:45:00,Cloudy,Medium ,2,Special Drinks,scooter ,1,No ,Metropolitian ,35,0.18384776310849843
INDORES16DEL02 ,28,4.9,22.744648,75.894377,22.824648,75.974377,16-03-2022,19:25:00,19:35:00,Sunny,Jam ,0,Snack ,motorcycle ,1,No ,Metropolitian ,25,0.11313708498984519
AURGRES11DEL01 ,39,4.9,0.0,0.0,0.11,0.11,14-02-2022,22:35:00,22:40:00,Stormy,Low ,0,Snack ,motorcycle ,1,No ,Urban ,21,0.15556349186104046
RANCHIRES20DEL02 ,21,5.0,23.39925,85.390464,23.47925,85.470464,12-03-2022,22:35:00,22:40:00,Sandstorms,Low ,1,Meal ,scooter ,0,No ,Urban ,11,0.11313708498985775
SURRES09DEL02 ,24,4.8,21.175975,72.795503,21.305975,72.925503,06-03-2022,19:00:00,19:05:00,Fog,Medium ,0,Special Drinks,motorcycle ,4,No ,Metropolitian ,37,0.1838477631085085
AURGRES09DEL03 ,35,4.8,19.874103,75.368419,19.904103,75.398419,13-02-2022,17:10:00,17:20:00,Windy,Medium ,2,Buffet ,scooter ,1,No ,Metropolitian ,29,0.042426406871191945
KOLRES11DEL02 ,25,4.5,22.577821,88.400581,22.657821,88.480581,14-02-2022,23:15:00,23:30:00,Sandstorms,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,20,0.11313708498984519
JAPRES09DEL01 ,20,5.0,26.911378,75.789034,26.981378,75.859034,18-03-2022,19:00:00,19:15:00,Sunny,Medium ,0,Snack ,motorcycle ,1,No ,Metropolitian ,22,0.09899494936611203
MYSRES13DEL01 ,23,4.7,12.310972,76.659264,12.380972,76.729264,08-03-2022,20:50:00,21:00:00,Cloudy,Jam ,2,Special Drinks,scooter ,1,No ,Metropolitian ,31,0.09899494936612209
MYSRES20DEL01 ,28,4.7,12.337978,76.616792,12.447978,76.726792,04-04-2022,23:35:00,23:45:00,Fog,Low ,1,Meal ,scooter ,1,No ,Metropolitian ,25,0.1555634918610409
RANCHIRES010DEL01 ,31,4.8,23.354422,85.3329,23.424422,85.4029,06-03-2022,21:55:00,22:05:00,Sunny,Jam ,1,Meal ,motorcycle ,1,No ,Metropolitian ,22,0.09899494936612209
JAPRES06DEL01 ,28,4.5,26.911927,75.797282,26.981927,75.867282,31-03-2022,18:50:00,18:55:00,Sunny,Medium ,2,Buffet ,scooter ,1,No ,Urban ,16,0.09899494936612209
LUDHRES18DEL03 ,20,3.9,30.890184,75.829615,30.950184,75.889615,11-02-2022,20:40:00,20:45:00,Sunny,Jam ,0,Special Drinks,motorcycle ,1,No ,Metropolitian ,54,0.0848528137423864
JAPRES17DEL02 ,26,4.9,26.892312,75.806896,27.022313,75.936896,18-03-2022,21:45:00,22:00:00,Stormy,Jam ,2,Buffet ,scooter ,1,No ,Metropolitian ,22,0.1838484702166502
GOARES19DEL01 ,34,4.6,0.0,0.0,0.01,0.01,13-02-2022,10:00:00,10:15:00,Sandstorms,Low ,2,Drinks ,scooter ,0,No ,Metropolitian ,26,0.01414213562373095
PUNERES12DEL01 ,24,4.8,18.520016,73.830547,18.530016,73.840547,09-03-2022,12:00:00,12:15:00,Sandstorms,High ,1,Snack ,motorcycle ,1,No ,Metropolitian ,10,0.014142135623735673
COIMBRES20DEL03 ,35,4.8,10.994136,76.963303,11.084136,77.053303,04-04-2022,20:25:00,20:40:00,Cloudy,Jam ,2,Special Drinks,motorcycle ,1,No ,Metropolitian ,43,0.12727922061358213
INDORES010DEL03 ,31,4.7,22.75004,75.902847,22.78004,75.932847,05-04-2022,19:50:00,20:05:00,Sunny,Jam ,2,Snack ,electric_scooter ,0,No ,Urban ,19,0.04242640687119446
KOLRES20DEL02 ,20,4.7,22.514119,88.362504,22.594119,88.442504,18-02-2022,22:30:00,22:45:00,Sunny,Low ,0,Drinks ,motorcycle ,1,No ,Urban ,28,0.11313708498984519
INDORES08DEL01 ,32,4.0,22.725748,75.898497,22.735747,75.908497,03-03-2022,10:55:00,11:00:00,Stormy,Low ,0,Special Drinks,motorcycle ,1,No ,Metropolitian ,31,0.014141428534622264
BHPRES03DEL03 ,25,4.7,23.214294,77.435361,23.244294,77.465361,11-02-2022,17:45:00,18:00:00,Sunny,Medium ,1,Buffet ,scooter ,0,No ,Metropolitian ,19,0.04242640687119446
VADRES19DEL03 ,29,5.0,22.311844,73.165081,22.341844,73.195081,19-03-2022,20:40:00,20:55:00,Sandstorms,Jam ,0,Snack ,motorcycle ,1,No ,Urban ,20,0.042426406871191945
JAPRES13DEL02 ,20,4.8,26.846156,75.8023,26.896156,75.8523,26-03-2022,20:25:00,20:40:00,Sandstorms,Jam ,1,Drinks ,scooter ,0,No ,Metropolitian ,14,0.07071067811865325
JAPRES09DEL03 ,23,4.7,26.911378,75.789034,27.051378,75.929034,14-03-2022,21:00:00,21:10:00,Fog,Jam ,0,Special Drinks,motorcycle ,1,No ,Metropolitian ,42,0.1979898987322341
INDORES06DEL03 ,33,5.0,22.728163,75.884212,22.818163,75.974212,23-03-2022,17:40:00,17:55:00,Sunny,Medium ,1,Meal ,scooter ,1,No ,Metropolitian ,25,0.12727922061357083
COIMBRES13DEL01 ,24,4.8,11.003669,76.976494,11.113669,77.086494,12-03-2022,21:15:00,21:25:00,Sunny,Jam ,2,Drinks ,motorcycle ,0,No ,Metropolitian ,16,0.15556349186103965
